Date,Location,Blood Type,Donations,Usage,Population,Event,Temperature,Supply,Donate,Use,Supplied
22/05/2023,Mombasa,AB-,3,2,366194,,26.8,0,30000,20000,0
22/05/2023,Mombasa,O+,4,0,409778,,15.8,4,40000,0,40000
22/05/2023,Mombasa,O-,7,4,487051,,30.4,0,70000,40000,0
22/05/2023,Kisumu,A+,6,3,366746,,31.5,1,60000,30000,10000
22/05/2023,Kisumu,A-,8,1,273746,Campaign,31.3,7,80000,10000,70000
22/05/2023,Kisumu,B+,7,3,189421,Campaign,32,5,70000,30000,50000
22/05/2023,Kisumu,B-,3,3,181193,Holiday,32.2,-2,30000,30000,20000
22/05/2023,Kisumu,AB+,2,7,413893,,20.2,-6,20000,70000,60000
22/05/2023,Kisumu,AB-,4,1,145426,Disaster,25.7,2,40000,10000,20000
22/05/2023,Kisumu,O+,4,2,377615,Campaign,30.7,3,40000,20000,30000
22/05/2023,Kisumu,O-,4,3,342780,Holiday,31.7,1,40000,30000,10000
22/05/2023,Nakuru,A+,5,4,272789,Holiday,31.8,-2,50000,40000,20000
22/05/2023,Nakuru,A-,8,4,347596,,25.1,3,80000,40000,30000
22/05/2023,Nakuru,B+,8,4,351430,Campaign,28.3,2,80000,40000,20000
22/05/2023,Nakuru,B-,2,3,302752,,20.3,1,20000,30000,10000
22/05/2023,Nakuru,AB+,8,2,413671,Disaster,16.3,3,80000,20000,30000
22/05/2023,Nakuru,AB-,4,3,416777,Campaign,31,1,40000,30000,10000
22/05/2023,Nakuru,O+,3,5,294829,Campaign,22.3,-1,30000,50000,10000
22/05/2023,Nakuru,O-,5,2,490966,Holiday,32.1,2,50000,20000,20000
22/05/2023,Eldoret,A+,8,1,487381,Campaign,24.1,6,80000,10000,60000
22/05/2023,Eldoret,A-,5,0,377534,,18.8,4,50000,0,40000
22/05/2023,Eldoret,B+,7,6,428512,Disaster,24.2,3,70000,60000,30000
22/05/2023,Eldoret,B-,2,3,162776,,34.8,0,20000,30000,0
22/05/2023,Eldoret,AB+,5,2,428719,Holiday,28.2,5,50000,20000,50000
22/05/2023,Eldoret,AB-,5,4,206537,Disaster,21.2,-2,50000,40000,20000
22/05/2023,Eldoret,O+,6,4,357850,Campaign,30.2,0,60000,40000,0
22/05/2023,Eldoret,O-,6,6,122284,Holiday,26.6,2,60000,60000,20000
23/05/2023,Nairobi,A+,4,5,458447,Disaster,24.2,-3,40000,50000,30000
23/05/2023,Nairobi,A-,11,6,110065,,18,6,110000,60000,60000
23/05/2023,Nairobi,B+,7,3,443740,,30,6,70000,30000,60000
23/05/2023,Nairobi,B-,5,2,129699,Campaign,20.2,4,50000,20000,40000
23/05/2023,Nairobi,AB+,4,3,252748,,25.3,1,40000,30000,10000
23/05/2023,Nairobi,AB-,3,4,382636,Holiday,19.1,-3,30000,40000,30000
23/05/2023,Nairobi,O+,9,3,274218,Holiday,31.9,7,90000,30000,70000
23/05/2023,Nairobi,O-,6,1,250866,Campaign,18.7,3,60000,10000,30000
23/05/2023,Mombasa,A+,2,4,480077,Campaign,27.1,-1,20000,40000,10000
23/05/2023,Mombasa,A-,7,2,324024,Campaign,21.9,4,70000,20000,40000
23/05/2023,Mombasa,B+,3,5,310820,Holiday,20.5,-1,30000,50000,10000
23/05/2023,Mombasa,B-,8,3,157407,Holiday,24.4,2,80000,30000,20000
23/05/2023,Mombasa,AB+,1,4,433103,,22,-2,10000,40000,20000
23/05/2023,Mombasa,AB-,4,1,166012,,16.5,5,40000,10000,50000
23/05/2023,Mombasa,O+,2,2,158594,Holiday,19.8,-3,20000,20000,30000
23/05/2023,Mombasa,O-,4,3,497936,,29.5,3,40000,30000,30000
23/05/2023,Kisumu,A+,6,5,277579,Holiday,19,0,60000,50000,0
23/05/2023,Kisumu,A-,5,3,370062,Holiday,17.6,1,50000,30000,10000
23/05/2023,Kisumu,B+,9,2,442491,,28.7,5,90000,20000,50000
23/05/2023,Kisumu,B-,2,1,364159,Campaign,28.2,1,20000,10000,10000
23/05/2023,Kisumu,AB+,1,0,378619,Holiday,29.9,2,10000,0,20000
23/05/2023,Kisumu,AB-,12,6,212495,Campaign,20.7,7,120000,60000,70000
23/05/2023,Kisumu,O+,6,1,216467,Campaign,34.1,5,60000,10000,50000
23/05/2023,Kisumu,O-,7,1,301032,Disaster,27,3,70000,10000,30000
23/05/2023,Nakuru,A+,3,2,153400,Disaster,22.3,0,30000,20000,0
23/05/2023,Nakuru,A-,3,4,495783,Holiday,18.5,-3,30000,40000,30000
23/05/2023,Nakuru,B+,3,4,106185,Campaign,28.9,1,30000,40000,10000
23/05/2023,Nakuru,B-,4,5,179529,Disaster,33.1,-4,40000,50000,40000
23/05/2023,Nakuru,AB+,4,3,333922,,26.4,1,40000,30000,10000
23/05/2023,Nakuru,AB-,6,2,369724,Holiday,32.4,5,60000,20000,50000
23/05/2023,Nakuru,O+,3,3,283098,Campaign,17.4,2,30000,30000,20000
23/05/2023,Nakuru,O-,3,5,137668,Holiday,19.7,-5,30000,50000,50000
23/05/2023,Eldoret,A+,5,2,130226,Disaster,17.3,0,50000,20000,0
23/05/2023,Eldoret,A-,2,3,374507,Holiday,34.9,0,20000,30000,0
23/05/2023,Eldoret,B+,7,2,367393,Disaster,22.8,7,70000,20000,70000
23/05/2023,Eldoret,B-,4,6,227952,Disaster,24.9,-2,40000,60000,20000
23/05/2023,Eldoret,AB+,8,3,296628,Holiday,23.5,3,80000,30000,30000
23/05/2023,Eldoret,AB-,7,3,352895,Campaign,20.4,1,70000,30000,10000
23/05/2023,Eldoret,O+,4,4,151466,Campaign,33.9,2,40000,40000,20000
23/05/2023,Eldoret,O-,6,1,399262,Campaign,34.9,2,60000,10000,20000
24/05/2023,Nairobi,A+,5,4,160448,Disaster,24.6,1,50000,40000,10000
24/05/2023,Nairobi,A-,2,3,270782,,22.9,-2,20000,30000,20000
24/05/2023,Nairobi,B+,2,3,136476,Disaster,19.6,1,20000,30000,10000
24/05/2023,Nairobi,B-,7,6,272563,Disaster,31.3,2,70000,60000,20000
24/05/2023,Nairobi,AB+,7,2,234550,Holiday,32.7,2,70000,20000,20000
24/05/2023,Nairobi,AB-,5,3,265714,Campaign,21.4,1,50000,30000,10000
24/05/2023,Nairobi,O+,6,4,304683,,19.3,2,60000,40000,20000
24/05/2023,Nairobi,O-,3,4,117254,Disaster,25.1,-1,30000,40000,10000
24/05/2023,Mombasa,A+,5,2,150464,Campaign,15.2,1,50000,20000,10000
24/05/2023,Mombasa,A-,6,0,252536,Holiday,22.5,3,60000,0,30000
24/05/2023,Mombasa,B+,4,0,142877,Holiday,29.5,6,40000,0,60000
24/05/2023,Mombasa,B-,5,4,145129,,34.6,3,50000,40000,30000
24/05/2023,Mombasa,AB+,7,4,485538,,16.4,3,70000,40000,30000
24/05/2023,Mombasa,AB-,4,1,431282,Holiday,33,1,40000,10000,10000
24/05/2023,Mombasa,O+,7,3,182547,Campaign,26.8,1,70000,30000,10000
24/05/2023,Mombasa,O-,5,1,129076,Holiday,23.6,1,50000,10000,10000
24/05/2023,Kisumu,A+,3,3,434261,,20.7,2,30000,30000,20000
24/05/2023,Kisumu,A-,5,5,241958,Disaster,24.6,-3,50000,50000,30000
24/05/2023,Kisumu,B+,5,4,305053,Campaign,29.7,0,50000,40000,0
24/05/2023,Kisumu,B-,4,5,140090,Disaster,29.7,0,40000,50000,0
24/05/2023,Kisumu,AB+,6,6,204151,,31.6,-3,60000,60000,30000
24/05/2023,Kisumu,AB-,7,4,298844,,34,2,70000,40000,20000
24/05/2023,Kisumu,O+,5,2,272854,,31.7,5,50000,20000,50000
24/05/2023,Kisumu,O-,2,3,244000,Holiday,15.7,1,20000,30000,10000
24/05/2023,Nakuru,A+,4,3,150335,,18.6,2,40000,30000,20000
24/05/2023,Nakuru,A-,6,4,285017,Disaster,30.9,2,60000,40000,20000
24/05/2023,Nakuru,B+,5,2,433632,Disaster,34,1,50000,20000,10000
24/05/2023,Nakuru,B-,4,4,414107,,26.5,-3,40000,40000,30000
24/05/2023,Nakuru,AB+,4,7,270047,,15.1,-1,40000,70000,10000
24/05/2023,Nakuru,AB-,8,3,158582,Disaster,18.5,3,80000,30000,30000
24/05/2023,Nakuru,O+,9,3,240329,,33.4,5,90000,30000,50000
24/05/2023,Nakuru,O-,3,5,226572,,27.9,0,30000,50000,0
24/05/2023,Eldoret,A+,6,3,446503,Campaign,21.4,1,60000,30000,10000
24/05/2023,Eldoret,A-,5,0,208527,Campaign,23,3,50000,0,30000
24/05/2023,Eldoret,B+,5,2,461304,Disaster,20.4,5,50000,20000,50000
24/05/2023,Eldoret,B-,2,6,164577,,31.7,-7,20000,60000,70000
24/05/2023,Eldoret,AB+,0,2,107667,Disaster,30.4,0,0,20000,0
24/05/2023,Eldoret,AB-,4,6,115927,Holiday,26,-3,40000,60000,30000
24/05/2023,Eldoret,O+,4,2,379926,Disaster,25.1,4,40000,20000,40000
24/05/2023,Eldoret,O-,9,3,238090,Disaster,34.1,3,90000,30000,30000
25/05/2023,Nairobi,A+,7,8,191036,Disaster,21.8,-4,70000,80000,40000
25/05/2023,Nairobi,A-,5,4,375566,Disaster,21.8,2,50000,40000,20000
25/05/2023,Nairobi,B+,7,1,128310,Disaster,28.3,8,70000,10000,80000
25/05/2023,Nairobi,B-,7,2,254614,,21.3,2,70000,20000,20000
25/05/2023,Nairobi,AB+,5,0,233196,Disaster,20.7,3,50000,0,30000
25/05/2023,Nairobi,AB-,3,2,331519,Campaign,29.1,-2,30000,20000,20000
25/05/2023,Nairobi,O+,4,0,322368,Campaign,32,2,40000,0,20000
25/05/2023,Nairobi,O-,1,2,457855,Campaign,22.7,-1,10000,20000,10000
25/05/2023,Mombasa,A+,3,3,108518,Disaster,20.4,1,30000,30000,10000
25/05/2023,Mombasa,A-,3,1,227693,Holiday,22,0,30000,10000,0
25/05/2023,Mombasa,B+,7,4,239752,Holiday,24.6,0,70000,40000,0
25/05/2023,Mombasa,B-,4,4,163431,Holiday,29.3,2,40000,40000,20000
25/05/2023,Mombasa,AB+,0,0,187833,Disaster,33.3,-2,0,0,20000
25/05/2023,Mombasa,AB-,5,4,268824,Campaign,28.5,0,50000,40000,0
25/05/2023,Mombasa,O+,6,6,212318,Holiday,25.7,0,60000,60000,0
25/05/2023,Mombasa,O-,11,6,423512,Holiday,31,5,110000,60000,50000
25/05/2023,Kisumu,A+,9,3,250949,,24.7,3,90000,30000,30000
25/05/2023,Kisumu,A-,4,3,117249,,17.6,3,40000,30000,30000
25/05/2023,Kisumu,B+,5,3,417405,Disaster,30.2,4,50000,30000,40000
25/05/2023,Kisumu,B-,7,3,316972,,17.7,4,70000,30000,40000
25/05/2023,Kisumu,AB+,8,5,385844,Campaign,27.1,0,80000,50000,0
25/05/2023,Kisumu,AB-,8,5,212680,Disaster,32.2,3,80000,50000,30000
25/05/2023,Kisumu,O+,7,1,179119,Disaster,20.6,8,70000,10000,80000
25/05/2023,Kisumu,O-,3,4,227100,Disaster,32.3,1,30000,40000,10000
25/05/2023,Nakuru,A+,5,4,245650,Holiday,19.8,1,50000,40000,10000
25/05/2023,Nakuru,A-,6,5,249075,,29.4,1,60000,50000,10000
25/05/2023,Nakuru,B+,6,2,126699,Campaign,20.1,6,60000,20000,60000
25/05/2023,Nakuru,B-,5,1,358210,Holiday,28.9,2,50000,10000,20000
25/05/2023,Nakuru,AB+,4,0,465482,,28.2,2,40000,0,20000
25/05/2023,Nakuru,AB-,4,3,196198,Disaster,28.8,-1,40000,30000,10000
25/05/2023,Nakuru,O+,7,4,138603,,33.2,1,70000,40000,10000
25/05/2023,Nakuru,O-,5,3,297480,,18,-1,50000,30000,10000
25/05/2023,Eldoret,A+,6,3,316099,Holiday,27.9,5,60000,30000,50000
25/05/2023,Eldoret,A-,6,4,109091,,29.4,0,60000,40000,0
25/05/2023,Eldoret,B+,10,1,131741,Holiday,18.6,8,100000,10000,80000
25/05/2023,Eldoret,B-,2,4,305019,Campaign,27.2,-1,20000,40000,10000
25/05/2023,Eldoret,AB+,3,4,473079,,23.6,-1,30000,40000,10000
25/05/2023,Eldoret,AB-,5,3,265771,Disaster,28.3,1,50000,30000,10000
25/05/2023,Eldoret,O+,5,2,200919,Campaign,31.7,1,50000,20000,10000
25/05/2023,Eldoret,O-,4,1,340754,Campaign,28.7,0,40000,10000,0
26/05/2023,Nairobi,A+,4,4,159593,Campaign,28.5,-3,40000,40000,30000
26/05/2023,Nairobi,A-,4,3,109687,,17,3,40000,30000,30000
26/05/2023,Nairobi,B+,2,1,176909,Campaign,25.3,-1,20000,10000,10000
26/05/2023,Nairobi,B-,7,5,222294,Disaster,18.6,0,70000,50000,0
26/05/2023,Nairobi,AB+,9,7,386746,,23.1,1,90000,70000,10000
26/05/2023,Nairobi,AB-,5,0,380582,Holiday,21,7,50000,0,70000
26/05/2023,Nairobi,O+,4,3,261534,,19.2,0,40000,30000,0
26/05/2023,Nairobi,O-,7,6,445855,Disaster,31.2,1,70000,60000,10000
26/05/2023,Mombasa,A+,5,3,254058,,16,4,50000,30000,40000
26/05/2023,Mombasa,A-,5,6,263415,Disaster,30.9,0,50000,60000,0
26/05/2023,Mombasa,B+,2,5,170349,Holiday,26.7,-3,20000,50000,30000
26/05/2023,Mombasa,B-,3,0,166575,Campaign,24,2,30000,0,20000
26/05/2023,Mombasa,AB+,10,1,124126,,28.6,9,100000,10000,90000
26/05/2023,Mombasa,AB-,3,2,121513,,20.5,-2,30000,20000,20000
26/05/2023,Mombasa,O+,4,5,176638,Campaign,25,-1,40000,50000,10000
26/05/2023,Mombasa,O-,8,2,394570,Campaign,18.4,4,80000,20000,40000
26/05/2023,Kisumu,A+,4,4,215059,Holiday,17.7,-2,40000,40000,20000
26/05/2023,Kisumu,A-,8,3,474585,Disaster,30.1,6,80000,30000,60000
26/05/2023,Kisumu,B+,6,6,265838,Holiday,21.2,-2,60000,60000,20000
26/05/2023,Kisumu,B-,6,3,134078,,21.7,4,60000,30000,40000
26/05/2023,Kisumu,AB+,4,5,495974,,18.7,-3,40000,50000,30000
26/05/2023,Kisumu,AB-,5,4,394122,Holiday,31.6,2,50000,40000,20000
26/05/2023,Kisumu,O+,3,3,136001,Campaign,33.4,-1,30000,30000,10000
26/05/2023,Kisumu,O-,3,2,418876,Holiday,20.9,1,30000,20000,10000
26/05/2023,Nakuru,A+,6,2,265399,,19.2,2,60000,20000,20000
26/05/2023,Nakuru,A-,6,4,394355,Disaster,27.4,0,60000,40000,0
26/05/2023,Nakuru,B+,4,7,468438,Campaign,33.6,-4,40000,70000,40000
26/05/2023,Nakuru,B-,7,1,144303,Campaign,15.8,6,70000,10000,60000
26/05/2023,Nakuru,AB+,8,3,414238,,16,3,80000,30000,30000
26/05/2023,Nakuru,AB-,2,2,412014,Holiday,21.9,0,20000,20000,0
26/05/2023,Nakuru,O+,4,2,206566,,17.2,4,40000,20000,40000
26/05/2023,Nakuru,O-,5,3,351670,Campaign,15.3,0,50000,30000,0
26/05/2023,Eldoret,A+,3,2,226808,Holiday,18.6,1,30000,20000,10000
26/05/2023,Eldoret,A-,6,3,310037,,28.8,0,60000,30000,0
26/05/2023,Eldoret,B+,10,5,307585,Holiday,33.4,4,100000,50000,40000
26/05/2023,Eldoret,B-,3,2,347776,Holiday,15.5,0,30000,20000,0
26/05/2023,Eldoret,AB+,5,3,298981,Holiday,18.4,4,50000,30000,40000
26/05/2023,Eldoret,AB-,3,4,421807,Holiday,20,0,30000,40000,0
26/05/2023,Eldoret,O+,3,5,169504,,29,-5,30000,50000,50000
26/05/2023,Eldoret,O-,5,3,180083,Campaign,17.8,1,50000,30000,10000
27/05/2023,Nairobi,A+,9,5,194559,Campaign,30.8,2,90000,50000,20000
27/05/2023,Nairobi,A-,4,5,129657,Disaster,29.2,-2,40000,50000,20000
27/05/2023,Nairobi,B+,5,5,230330,,33.9,-2,50000,50000,20000
27/05/2023,Nairobi,B-,7,3,376062,Campaign,22.7,3,70000,30000,30000
27/05/2023,Nairobi,AB+,3,4,420015,,21.9,-2,30000,40000,20000
27/05/2023,Nairobi,AB-,7,6,386160,Disaster,31.4,0,70000,60000,0
27/05/2023,Nairobi,O+,7,2,306445,Campaign,19.8,3,70000,20000,30000
27/05/2023,Nairobi,O-,12,2,230398,,18.8,12,120000,20000,120000
27/05/2023,Mombasa,A+,5,3,472702,Disaster,25.4,0,50000,30000,0
27/05/2023,Mombasa,A-,7,2,202616,Disaster,18.2,5,70000,20000,50000
27/05/2023,Mombasa,B+,6,5,209214,Campaign,32.2,0,60000,50000,0
27/05/2023,Mombasa,B-,5,4,331386,Holiday,16.2,1,50000,40000,10000
27/05/2023,Mombasa,AB+,4,1,331895,Holiday,24.2,1,40000,10000,10000
27/05/2023,Mombasa,AB-,7,6,366409,,18.1,3,70000,60000,30000
27/05/2023,Mombasa,O+,6,1,451851,,30.3,7,60000,10000,70000
27/05/2023,Mombasa,O-,1,7,123823,Campaign,18.9,-7,10000,70000,70000
27/05/2023,Kisumu,A+,6,6,389438,Disaster,19.1,-1,60000,60000,10000
27/05/2023,Kisumu,A-,4,2,166713,Holiday,18.7,3,40000,20000,30000
27/05/2023,Kisumu,B+,6,1,214388,Disaster,16.5,3,60000,10000,30000
27/05/2023,Kisumu,B-,7,1,107410,Holiday,18.1,6,70000,10000,60000
27/05/2023,Kisumu,AB+,2,2,222557,Disaster,20.8,-2,20000,20000,20000
27/05/2023,Kisumu,AB-,7,1,386066,,32.9,5,70000,10000,50000
27/05/2023,Kisumu,O+,3,3,184210,Disaster,32.7,2,30000,30000,20000
27/05/2023,Kisumu,O-,5,6,200694,Holiday,29.8,-2,50000,60000,20000
27/05/2023,Nakuru,A+,6,3,256703,Disaster,24.8,5,60000,30000,50000
27/05/2023,Nakuru,A-,2,4,273905,Campaign,20.6,-2,20000,40000,20000
27/05/2023,Nakuru,B+,4,2,343384,Disaster,15.4,-1,40000,20000,10000
27/05/2023,Nakuru,B-,6,5,353420,Campaign,26.7,-1,60000,50000,10000
27/05/2023,Nakuru,AB+,3,1,235722,,32,3,30000,10000,30000
27/05/2023,Nakuru,AB-,4,3,498025,,28.5,3,40000,30000,30000
27/05/2023,Nakuru,O+,4,2,107155,Campaign,21.9,1,40000,20000,10000
27/05/2023,Nakuru,O-,4,7,208495,Campaign,25.5,-1,40000,70000,10000
27/05/2023,Eldoret,A+,0,4,346687,Disaster,26.7,-7,0,40000,70000
27/05/2023,Eldoret,A-,2,2,263325,Campaign,34.1,1,20000,20000,10000
27/05/2023,Eldoret,B+,6,6,225453,Holiday,27.3,-1,60000,60000,10000
27/05/2023,Eldoret,B-,6,4,217923,Campaign,22.7,-1,60000,40000,10000
27/05/2023,Eldoret,AB+,3,1,220058,,21,-1,30000,10000,10000
27/05/2023,Eldoret,AB-,3,4,167622,Campaign,18.4,1,30000,40000,10000
27/05/2023,Eldoret,O+,3,1,103141,,19.7,0,30000,10000,0
27/05/2023,Eldoret,O-,5,5,438188,,31.5,-1,50000,50000,10000
28/05/2023,Nairobi,A+,3,0,224754,Campaign,33.5,5,30000,0,50000
28/05/2023,Nairobi,A-,6,4,195089,Disaster,28.3,0,60000,40000,0
28/05/2023,Nairobi,B+,7,3,260400,Disaster,28.4,1,70000,30000,10000
28/05/2023,Nairobi,B-,4,1,309851,Campaign,29.9,0,40000,10000,0
28/05/2023,Nairobi,AB+,4,7,306260,Disaster,15.2,-5,40000,70000,50000
28/05/2023,Nairobi,AB-,5,9,143220,Disaster,28.5,-2,50000,90000,20000
28/05/2023,Nairobi,O+,4,3,160417,Disaster,32.9,1,40000,30000,10000
28/05/2023,Nairobi,O-,4,5,436066,Holiday,21.1,-1,40000,50000,10000
28/05/2023,Mombasa,A+,7,3,367559,,32.7,1,70000,30000,10000
28/05/2023,Mombasa,A-,4,6,492115,Campaign,17.7,-2,40000,60000,20000
28/05/2023,Mombasa,B+,5,3,334819,Disaster,17.9,-1,50000,30000,10000
28/05/2023,Mombasa,B-,7,3,214436,,34.2,2,70000,30000,20000
28/05/2023,Mombasa,AB+,6,3,114605,,28.2,2,60000,30000,20000
28/05/2023,Mombasa,AB-,5,3,140334,Holiday,18.9,-1,50000,30000,10000
28/05/2023,Mombasa,O+,8,2,322265,Campaign,23.7,3,80000,20000,30000
28/05/2023,Mombasa,O-,3,1,445726,Campaign,17.5,1,30000,10000,10000
28/05/2023,Kisumu,A+,5,2,316517,,17.1,1,50000,20000,10000
28/05/2023,Kisumu,A-,7,4,386563,Holiday,22.8,3,70000,40000,30000
28/05/2023,Kisumu,B+,6,1,294256,,21.6,5,60000,10000,50000
28/05/2023,Kisumu,B-,4,2,162820,Holiday,21.3,3,40000,20000,30000
28/05/2023,Kisumu,AB+,8,5,255093,Campaign,23.1,5,80000,50000,50000
28/05/2023,Kisumu,AB-,1,5,327799,Disaster,26.4,-2,10000,50000,20000
28/05/2023,Kisumu,O+,7,4,292813,Campaign,18.3,2,70000,40000,20000
28/05/2023,Kisumu,O-,6,5,434351,Disaster,28.7,2,60000,50000,20000
28/05/2023,Nakuru,A+,1,9,327528,Holiday,29.5,-11,10000,90000,110000
28/05/2023,Nakuru,A-,3,4,346560,Campaign,31.6,0,30000,40000,0
28/05/2023,Nakuru,B+,4,3,331354,,28.5,2,40000,30000,20000
28/05/2023,Nakuru,B-,3,3,472377,,30.2,-3,30000,30000,30000
28/05/2023,Nakuru,AB+,4,0,341303,Disaster,17.4,6,40000,0,60000
28/05/2023,Nakuru,AB-,4,2,156767,Campaign,18.2,1,40000,20000,10000
28/05/2023,Nakuru,O+,0,4,134622,Disaster,34.3,-6,0,40000,60000
28/05/2023,Nakuru,O-,6,2,355334,Campaign,17.5,1,60000,20000,10000
28/05/2023,Eldoret,A+,4,3,397837,Disaster,32.7,1,40000,30000,10000
28/05/2023,Eldoret,A-,8,4,243666,Holiday,28.1,6,80000,40000,60000
28/05/2023,Eldoret,B+,3,3,338092,Disaster,28.6,0,30000,30000,0
28/05/2023,Eldoret,B-,4,7,305570,Campaign,23.8,-6,40000,70000,60000
28/05/2023,Eldoret,AB+,5,3,380050,Campaign,21.8,-1,50000,30000,10000
28/05/2023,Eldoret,AB-,5,5,187482,Campaign,16.4,0,50000,50000,0
28/05/2023,Eldoret,O+,7,4,448525,Holiday,24.4,4,70000,40000,40000
28/05/2023,Eldoret,O-,7,1,331321,Holiday,17,5,70000,10000,50000
29/05/2023,Nairobi,A+,5,2,235874,Campaign,22.5,5,50000,20000,50000
29/05/2023,Nairobi,A-,5,2,264154,Holiday,19.6,0,50000,20000,0
29/05/2023,Nairobi,B+,6,0,241283,Holiday,16.8,5,60000,0,50000
29/05/2023,Nairobi,B-,7,3,369968,Disaster,32.9,4,70000,30000,40000
29/05/2023,Nairobi,AB+,3,3,456737,Holiday,22.6,-1,30000,30000,10000
29/05/2023,Nairobi,AB-,8,2,272593,Campaign,34,8,80000,20000,80000
29/05/2023,Nairobi,O+,2,2,308345,,23.3,-1,20000,20000,10000
29/05/2023,Nairobi,O-,4,4,465227,Holiday,22.7,1,40000,40000,10000
29/05/2023,Mombasa,A+,9,4,290451,Holiday,16.4,6,90000,40000,60000
29/05/2023,Mombasa,A-,7,5,413358,Disaster,30.2,3,70000,50000,30000
29/05/2023,Mombasa,B+,5,5,374454,Holiday,29.2,2,50000,50000,20000
29/05/2023,Mombasa,B-,6,4,185416,Campaign,22.6,2,60000,40000,20000
29/05/2023,Mombasa,AB+,3,0,349741,,34.8,0,30000,0,0
29/05/2023,Mombasa,AB-,7,4,360164,Holiday,17.4,0,70000,40000,0
29/05/2023,Mombasa,O+,8,2,189224,Disaster,17.2,5,80000,20000,50000
29/05/2023,Mombasa,O-,7,5,114365,,29,3,70000,50000,30000
29/05/2023,Kisumu,A+,3,6,458056,Campaign,16.3,-1,30000,60000,10000
29/05/2023,Kisumu,A-,4,7,301753,Disaster,16.1,-1,40000,70000,10000
29/05/2023,Kisumu,B+,6,3,122684,Holiday,33.5,0,60000,30000,0
29/05/2023,Kisumu,B-,10,3,480570,,32.9,7,100000,30000,70000
29/05/2023,Kisumu,AB+,3,0,328573,,24.6,4,30000,0,40000
29/05/2023,Kisumu,AB-,7,2,277979,Holiday,24.3,5,70000,20000,50000
29/05/2023,Kisumu,O+,0,0,172361,Campaign,23.9,-3,0,0,30000
29/05/2023,Kisumu,O-,5,5,343663,Campaign,32,-2,50000,50000,20000
29/05/2023,Nakuru,A+,4,5,327323,Campaign,28.3,-3,40000,50000,30000
29/05/2023,Nakuru,A-,3,3,152303,Campaign,19,-2,30000,30000,20000
29/05/2023,Nakuru,B+,2,3,432740,,21.6,1,20000,30000,10000
29/05/2023,Nakuru,B-,7,0,222258,Disaster,34.6,7,70000,0,70000
29/05/2023,Nakuru,AB+,1,6,472964,Campaign,31.4,-7,10000,60000,70000
29/05/2023,Nakuru,AB-,4,3,251163,Disaster,21.1,0,40000,30000,0
29/05/2023,Nakuru,O+,6,4,348427,Disaster,30.6,0,60000,40000,0
29/05/2023,Nakuru,O-,4,0,184128,Campaign,29.1,3,40000,0,30000
29/05/2023,Eldoret,A+,3,3,100140,Holiday,17.8,0,30000,30000,0
29/05/2023,Eldoret,A-,3,3,150453,,24.5,0,30000,30000,0
29/05/2023,Eldoret,B+,7,3,450946,,19.7,2,70000,30000,20000
29/05/2023,Eldoret,B-,10,1,167541,Holiday,26.7,7,100000,10000,70000
29/05/2023,Eldoret,AB+,2,1,346017,,22.4,-1,20000,10000,10000
29/05/2023,Eldoret,AB-,3,2,379122,Holiday,31.2,3,30000,20000,30000
29/05/2023,Eldoret,O+,4,1,183820,,21.4,3,40000,10000,30000
29/05/2023,Eldoret,O-,5,4,122494,Disaster,27.3,2,50000,40000,20000
30/05/2023,Nairobi,A+,7,2,218281,,27.7,4,70000,20000,40000
30/05/2023,Nairobi,A-,8,4,497828,,24.5,4,80000,40000,40000
30/05/2023,Nairobi,B+,5,3,401901,Campaign,27.3,0,50000,30000,0
30/05/2023,Nairobi,B-,2,2,290579,Holiday,17.1,-3,20000,20000,30000
30/05/2023,Nairobi,AB+,2,7,345708,Holiday,19.4,-3,20000,70000,30000
30/05/2023,Nairobi,AB-,4,1,479153,Campaign,32.5,4,40000,10000,40000
30/05/2023,Nairobi,O+,2,3,443985,Holiday,15.5,-1,20000,30000,10000
30/05/2023,Nairobi,O-,5,5,237056,Disaster,33.1,-2,50000,50000,20000
30/05/2023,Mombasa,A+,9,3,388263,Holiday,30.1,7,90000,30000,70000
30/05/2023,Mombasa,A-,6,3,228682,Campaign,16.5,3,60000,30000,30000
30/05/2023,Mombasa,B+,3,3,258568,,20.6,-1,30000,30000,10000
30/05/2023,Mombasa,B-,7,4,170839,Campaign,28.8,5,70000,40000,50000
30/05/2023,Mombasa,AB+,5,4,166665,Holiday,22.2,1,50000,40000,10000
30/05/2023,Mombasa,AB-,3,4,233272,Campaign,26.8,-2,30000,40000,20000
30/05/2023,Mombasa,O+,5,2,265443,Campaign,20.7,1,50000,20000,10000
30/05/2023,Mombasa,O-,5,2,371440,Campaign,20.4,2,50000,20000,20000
30/05/2023,Kisumu,A+,7,2,223692,Disaster,23.9,3,70000,20000,30000
30/05/2023,Kisumu,A-,8,5,110167,Campaign,26,1,80000,50000,10000
30/05/2023,Kisumu,B+,7,2,329459,Disaster,33.6,6,70000,20000,60000
30/05/2023,Kisumu,B-,5,5,254801,Holiday,24.8,0,50000,50000,0
30/05/2023,Kisumu,AB+,10,0,457127,Holiday,19.1,12,100000,0,120000
30/05/2023,Kisumu,AB-,3,4,180829,Disaster,28.3,-3,30000,40000,30000
30/05/2023,Kisumu,O+,4,3,121760,Holiday,30,3,40000,30000,30000
30/05/2023,Kisumu,O-,3,1,457703,Disaster,16.5,1,30000,10000,10000
